1067 	 11.051500 	 0.077300 	 0.432700 	 0.006500 	 1.962700 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 1.255600 	 0.043700 	 0.139800 	 0.000100 	 0.036900 	 0.001000 	 0.318900 	 5.587200 	 0.689700 	 0.000000
1069 	 5.378600 	 0.014700 	 0.054100 	 0.001600 	 0.270200 	 0.768100 	 0.021200 	 0.049900 	 0.001600 	 0.300300 	 0.733500 	 0.015300 	 0.004500 	 0.501600 	 3.058200 	 0.014100 	 0.049300 	 0.001600 	 0.286800 	 5728.399400 	 3.641800 	 0.035300 	 0.107600 	 0.418400
1071 	 0.143000 	 0.005400 	 0.022800 	 0.002200 	 0.352400 	 0.085900 	 0.016500 	 0.026800 	 0.002100 	 0.446600 	 0.285500 	 0.011900 	 0.004300 	 0.868400 	 0.235500 	 0.056700 	 0.055600 	 0.002200 	 0.469200 	 0.971900 	 0.044600 	 0.077400 	 0.005900 	 0.701700
1075 	 0.147600 	 0.004800 	 0.015100 	 0.002300 	 3.476100 	 0.159300 	 0.018500 	 0.023800 	 0.002200 	 11.546000 	 0.507000 	 0.015300 	 0.007700 	 2.174200 	 0.178900 	 0.189100 	 0.075600 	 0.018900 	 2.635100 	 0.917000 	 0.054000 	 0.249800 	 0.004400 	 1.191400
1076 	 5.195400 	 0.012700 	 0.054800 	 0.001300 	 0.210700 	 0.186600 	 0.011300 	 0.030100 	 0.001100 	 0.219100 	 0.204200 	 0.005700 	 0.002800 	 0.707700 	 0.978800 	 0.012200 	 0.027800 	 0.000300 	 0.043300 	 195828.609400 	 35470104.000000 	 3075138.250000 	 2745052.250000 	 945073216.000000
1079 	 0.120000 	 0.003600 	 0.015700 	 0.001500 	 0.928400 	 0.109500 	 0.006700 	 0.019400 	 0.001500 	 1.089700 	 2.865700 	 0.046500 	 0.011700 	 0.739100 	 0.178000 	 0.012400 	 0.025500 	 0.001500 	 1.424200 	 70.523200 	 0.384100 	 0.290900 	 0.010200 	 0.736200
1080 	 3.253700 	 0.018000 	 0.050800 	 0.002200 	 0.264000 	 3.577900 	 0.044600 	 0.089300 	 0.002300 	 0.492100 	 0.503400 	 0.043700 	 0.007100 	 0.461900 	 5.688800 	 0.241300 	 0.267300 	 0.008300 	 2.466000 	 1.053700 	 0.107000 	 0.070100 	 0.019300 	 0.380100
1082 	 1.326000 	 0.009700 	 0.032000 	 0.001400 	 0.155200 	 0.464900 	 0.017000 	 0.031400 	 0.001500 	 0.179500 	 1.488500 	 0.013100 	 0.004800 	 0.298000 	 0.440700 	 0.029200 	 0.032800 	 0.001700 	 0.175900 	 2.740100 	 0.030500 	 0.045400 	 0.004400 	 0.255700
1083 	 0.284400 	 0.006700 	 0.032100 	 0.001900 	 0.204300 	 0.171100 	 0.010600 	 0.033700 	 0.001900 	 0.203500 	 2.340800 	 0.035200 	 0.009800 	 1.375900 	 0.465500 	 0.103800 	 0.079700 	 0.002200 	 0.702800 	 32.174000 	 0.261200 	 1.058000 	 0.005900 	 0.931300
1084 	 5.262300 	 0.034000 	 0.164400 	 0.003900 	 0.642700 	 2.834600 	 0.085100 	 0.280800 	 0.003900 	 0.569300 	 0.730900 	 0.106800 	 0.037700 	 3.767000 	 0.831500 	 0.175900 	 0.267800 	 0.006700 	 0.636600 	 1.562800 	 0.128500 	 0.256400 	 0.010500 	 6.206100
1088 	 199.728700 	 0.053300 	 0.183200 	 0.002600 	 0.746600 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.277600 	 0.002400 	 0.007100 	 0.000400 	 0.001000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
1089 	 0.547100 	 0.011000 	 0.058300 	 0.002400 	 0.308600 	 1.226500 	 0.062700 	 0.209800 	 0.002600 	 0.383100 	 0.474400 	 0.148400 	 0.017800 	 2.164000 	 0.769500 	 0.196400 	 0.320400 	 0.003500 	 0.756400 	 1.726400 	 0.118200 	 0.195600 	 0.004300 	 1.363600
1090 	 102.746700 	 0.031500 	 0.113400 	 0.001700 	 0.221400 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.177500 	 0.001000 	 0.004500 	 0.000200 	 0.005700 	 0.000000 	 0.004200 	 0.001200 	 0.005100 	 0.000000
1094 	 0.225300 	 0.008200 	 0.037200 	 0.003200 	 0.745100 	 0.266900 	 0.040200 	 0.081000 	 0.003000 	 0.694100 	 0.300200 	 0.046800 	 0.013500 	 6.778900 	 0.112300 	 0.119000 	 0.082500 	 0.018500 	 0.889100 	 0.396900 	 0.044500 	 0.196000 	 0.004700 	 3.115600
